assessment_id	student_id	date_assmnt_start	date_assmnt_end	gender	assessmnt_summary	assmnt_score	recommendations
error: nil can't be coerced into Fixnum	334	10/23/2016	11/2/2016	Male	Swinburne University of Technology, Sarawak Campus	81	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	335	10/19/2016	11/13/2016	Female	Botswana International University of Science & Technology	31	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	336	10/23/2016	11/21/2016	Male	Copenhagen University	11	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	337	10/28/2016	11/5/2016	Male	Jagiellonian University Cracow	98	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	338	10/19/2016	11/18/2016	Female	Universidad Gabriela Mistral	76	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	339	10/4/2016	11/25/2016	Female	Sharif University of Technology, Kish Campus	90	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	340	10/21/2016	11/28/2016	Male	Catholic University in Zimbabwe	95	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	341	10/2/2016	11/9/2016	Female	Taganrog State Pedagogical Institute	28	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	342	10/13/2016	11/16/2016	Male	Fu Jen Catholic University	64	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	343	10/29/2016	11/17/2016	Female	Australlian College of Kuwait 	41	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	344	10/6/2016	11/11/2016	Female	Bates College	40	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	345	10/26/2016	11/21/2016	Female	Gomal University	41	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	346	10/18/2016	11/18/2016	Male	Zhongnan University of Technology	82	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	347	10/14/2016	11/17/2016	Female	Higher Institute of Agriculture and Animal Husbandry	83	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	348	10/4/2016	11/27/2016	Female	Universitas Swadaya Gunung Djati	46	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	349	10/1/2016	11/9/2016	Female	American University of the Caribbean, Sint Maarten	91	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	350	10/8/2016	11/2/2016	Female	West Virginia School of Osteopathic Medicine	78	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	351	10/13/2016	11/6/2016	Male	Kazan State Finance and Economics Institute 	50	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	352	10/9/2016	11/10/2016	Male	Sam Houston State University	43	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	353	10/4/2016	11/14/2016	Male	Catholic University of Taegu-Hyosung	44	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	354	10/20/2016	11/24/2016	Male	Michael Okpara University of Agriculture	76	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	355	10/10/2016	11/23/2016	Female	Universidad Autónoma Metropolitana - Iztapalapa	76	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	356	10/25/2016	11/11/2016	Male	California State University, Hayward	78	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	357	10/25/2016	11/23/2016	Female	Andrews University	59	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	358	10/4/2016	11/13/2016	Male	Virginia Union University	70	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	359	10/12/2016	11/24/2016	Female	National Kaohsiung Normal University	14	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	360	10/23/2016	11/23/2016	Male	Universität Köln	8	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	361	10/13/2016	11/6/2016	Male	Karlstad University	95	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	362	10/7/2016	11/28/2016	Male	European Open University	53	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	363	10/2/2016	11/29/2016	Male	St. Francis College, Brooklyn Heights	96	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	364	10/19/2016	11/17/2016	Male	Ecole Nationale Supérieure de Chimie de Paris	7	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	365	10/4/2016	11/11/2016	Female	Institute of Teachers Education, Technical Education 	89	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	366	10/3/2016	11/15/2016	Male	Lithunian Academy of Music and Theatre	87	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	367	10/12/2016	11/24/2016	Male	Academy of Fine Arts and Design in Bratislava	31	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	368	10/5/2016	11/17/2016	Male	Niigata University of International and Information Studies	95	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	369	10/19/2016	11/19/2016	Female	Damghan University of Basic Sciences	53	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	370	10/24/2016	11/26/2016	Female	Nuclear Institute for Agriculture and Biology (NIAB)	77	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	371	10/2/2016	11/27/2016	Male	University of Houston, Victoria	96	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	372	10/7/2016	11/15/2016	Male	Galatasaray University	73	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	373	10/26/2016	11/1/2016	Male	Izhevsk State Technical University	78	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	374	10/11/2016	11/2/2016	Female	Leeds Metropolitan University	21	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	375	10/11/2016	11/20/2016	Male	Schiller International University, Strasbourg	85	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	376	10/4/2016	11/20/2016	Male	Lees-McRae College	61	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	377	10/8/2016	11/18/2016	Female	Cornell University	80	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	378	10/2/2016	11/12/2016	Female	Kuala Lumpur Metropolitan University	58	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	379	10/20/2016	11/1/2016	Male	Hesser College	3	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	380	10/5/2016	11/5/2016	Female	Bemidji State Univeristy	48	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	381	10/14/2016	11/16/2016	Female	Privredna Akademija (Business Academy)	67	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	382	10/9/2016	11/19/2016	Male	Gwangju Catholic College	62	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	383	10/10/2016	11/7/2016	Female	Campbellsville College	76	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	384	10/6/2016	11/12/2016	Female	Beykent University	89	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	385	10/13/2016	11/21/2016	Female	Institute of Social Studies	85	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	386	10/15/2016	11/18/2016	Male	Kherson State University	82	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	387	10/20/2016	11/4/2016	Male	Texas A&M University	71	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	388	10/7/2016	11/19/2016	Male	University of Electronic Science and Technology of China	22	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	389	10/22/2016	11/5/2016	Male	Princess Sumaya University for Technology	49	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	390	10/4/2016	11/3/2016	Female	University of Luxemburg	31	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	391	10/20/2016	11/5/2016	Male	University of Education Hradec Kralove	8	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	392	10/22/2016	11/1/2016	Female	Fachhochschule Gelsenkirchen	95	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	393	10/22/2016	11/29/2016	Female	Universidade Lusófona de Humanidades e Technologias	45	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	394	10/14/2016	11/22/2016	Male	Ecole Européen des Affaires	25	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	395	10/25/2016	11/12/2016	Male	Ecole des Hautes Etudes en Gestion Informatique et Communication	29	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	396	10/13/2016	11/11/2016	Female	Miyagi Gakuin Women's College	76	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	397	10/18/2016	11/8/2016	Male	Sherman College of Straight Chiropractic	69	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	398	10/13/2016	11/20/2016	Male	Osaka University of Pharmaceutical Sciences	50	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	399	10/17/2016	11/1/2016	Female	Eötvös Lorand University	7	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	400	10/10/2016	11/19/2016	Female	Pomona College	80	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	401	10/14/2016	11/7/2016	Female	Mbarara University of Science and Technology	43	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	402	10/6/2016	11/2/2016	Male	Ecole Nationale Supérieure des Mines de Douai	66	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	403	10/25/2016	11/18/2016	Female	Elon College	15	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	404	10/6/2016	11/6/2016	Female	Fachhochschulstudiengänge Hagenberg	45	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	405	10/16/2016	11/29/2016	Female	Tehran University of Medical Sciences	83	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	406	10/27/2016	11/13/2016	Female	Tomsk State University of Control Systems and Radioelectronics	39	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
